221  56.25  162.581  444.5
222  56.25  174.194  444.5
223  56.25  185.806  444.5
224  56.25  197.419  444.5
225  56.25  209.032  444.5
226  56.25  220.645  444.5
227  56.25  232.258  444.5
228  56.25  243.871  444.5
229  56.25  301.935  444.5
230  56.25  313.548  444.5
231  56.25  325.161  444.5
232  56.25  336.774  444.5
233  56.25  348.387  444.5
234  56.25  0  574.5
235  56.25  11.6129  574.5
236  56.25  23.2258  574.5
237  56.25  34.8387  574.5
238  56.25  46.4516  574.5
239  56.25  58.0645  574.5
240  56.25  127.742  574.5
241  56.25  139.355  574.5
242  56.25  150.968  574.5
243  56.25  162.581  574.5
244  56.25  174.194  574.5
245  56.25  185.806  574.5
246  56.25  197.419  574.5
247  56.25  209.032  574.5
248  56.25  220.645  574.5
249  56.25  232.258  574.5
250  56.25  243.871  574.5
251  56.25  301.935  574.5
252  56.25  313.548  574.5
253  56.25  325.161  574.5
254  56.25  336.774  574.5
255  56.25  348.387  574.5
256  63.75  0  450
257  63.75  11.6129  450
258  63.75  23.2258  450
259  63.75  34.8387  450
260  63.75  46.4516  450
261  63.75  58.0645  450
262  63.75  127.742  450
263  63.75  139.355  450
264  63.75  150.968  450
265  63.75  162.581  450
266  63.75  174.194  450
267  63.75  185.806  450
268  63.75  197.419  450
269  63.75  209.032  450
270  63.75  220.645  450
271  63.75  232.258  450
272  63.75  243.871  450
273  63.75  301.935  450
274  63.75  313.548  450
275  63.75  325.161  450
276  63.75  336.774  450
277  63.75  348.387  450
278  63.75  0  580
279  63.75  11.6129  580
280  63.75  23.2258  580
281  63.75  34.8387  580
282  63.75  46.4516  580
283  63.75  58.0645  580
284  63.75  127.742  580
285  63.75  139.355  580
286  63.75  150.968  580
287  63.75  162.581  580
288  63.75  174.194  580
289  63.75  185.806  580
290  63.75  197.419  580
291  63.75  209.032  580
292  63.75  220.645  580
293  63.75  232.258  580
294  63.75  243.871  580
295  63.75  301.935  580
296  63.75  313.548  580
297  63.75  325.161  580
298  63.75  336.774  580
299  63.75  348.387  580
300  71.25  0  444.5
301  71.25  11.6129  444.5
302  71.25  23.2258  444.5
303  71.25  34.8387  444.5
304  71.25  46.4516  444.5
305  71.25  58.0645  444.5
306  71.25  127.742  444.5
307  71.25  139.355  444.5
308  71.25  150.968  444.5
309  71.25  162.581  444.5
310  71.25  174.194  444.5
311  71.25  185.806  444.5
312  71.25  197.419  444.5
313  71.25  209.032  444.5
314  71.25  220.645  444.5
315  71.25  232.258  444.5
316  71.25  243.871  444.5
317  71.25  301.935  444.5
318  71.25  313.548  444.5
319  71.25  325.161  444.5
320  71.25  336.774  444.5
321  71.25  348.387  444.5
322  71.25  0  574.5
323  71.25  11.6129  574.5
324  71.25  23.2258  574.5
325  71.25  34.8387  574.5
326  71.25  46.4516  574.5
327  71.25  58.0645  574.5
328  71.25  127.742  574.5
329  71.25  139.355  574.5
330  71.25  150.968  574.5
331  71.25  162.581  574.5
332  71.25  174.194  574.5
333  71.25  185.806  574.5
334  71.25  197.419  574.5
335  71.25  209.032  574.5
336  71.25  220.645  574.5
337  71.25  232.258  574.5
338  71.25  243.871  574.5
339  71.25  301.935  574.5
340  71.25  313.548  574.5
341  71.25  325.161  574.5
342  71.25  336.774  574.5
343  71.25  348.387  574.5
344  77.5  0  450
345  77.5  11.6129  450
346  77.5  23.2258  450
347  77.5  34.8387  450
348  77.5  46.4516  450
349  77.5  58.0645  450
350  77.5  127.742  450
351  77.5  139.355  450
352  77.5  150.968  450
353  77.5  162.581  450
354  77.5  174.194  450
355  77.5  185.806  450
356  77.5  197.419  450
357  77.5  209.032  450
358  77.5  220.645  450
359  77.5  232.258  450
360  77.5  243.871  450
361  77.5  301.935  450
362  77.5  313.548  450
363  77.5  325.161  450
364  77.5  336.774  450
365  77.5  348.387  450
366  77.5  0  468
367  77.5  11.6129  468
368  77.5  23.2258  468
369  77.5  34.8387  468
370  77.5  46.4516  468
371  77.5  58.0645  468
372  77.5  127.742  468
373  77.5  139.355  468
374  77.5  150.968  468
375  77.5  162.581  468
376  77.5  174.194  468
377  77.5  185.806  468
378  77.5  197.419  468
379  77.5  209.032  468
380  77.5  220.645  468
381  77.5  232.258  468
382  77.5  243.871  468
383  77.5  301.935  468
384  77.5  313.548  468
385  77.5  325.161  468
386  77.5  336.774  468
387  77.5  348.387  468
388  77.5  0  525
389  77.5  11.6129  525
390  77.5  23.2258  525
391  77.5  34.8387  525
392  77.5  46.4516  525
393  77.5  58.0645  525
394  77.5  127.742  525
395  77.5  139.355  525
396  77.5  150.968  525
397  77.5  162.581  525
398  77.5  174.194  525
399  77.5  185.806  525
400  77.5  197.419  525
401  77.5  209.032  525
402  77.5  220.645  525
403  77.5  232.258  525
404  77.5  243.871  525
405  77.5  301.935  525
406  77.5  313.548  525
407  77.5  325.161  525
408  77.5  336.774  525
409  77.5  348.387  525
410  77.5  0  560
411  77.5  11.6129  560
412  77.5  23.2258  560
413  77.5  34.8387  560
414  77.5  46.4516  560
415  77.5  58.0645  560
416  77.5  127.742  560
417  77.5  139.355  560
418  77.5  150.968  560
419  77.5  162.581  560
420  77.5  174.194  560
421  77.5  185.806  560
422  77.5  197.419  560
423  77.5  209.032  560
424  77.5  220.645  560
425  77.5  232.258  560
426  77.5  243.871  560
427  77.5  301.935  560
428  77.5  313.548  560
429  77.5  325.161  560
430  77.5  336.774  560
431  77.5  348.387  560
432  84.5  0  580
433  84.5  11.6129  580
434  84.5  23.2258  580
435  84.5  34.8387  580
436  84.5  46.4516  580
437  84.5  58.0645  580
438  84.5  127.742  580
439  84.5  139.355  580
440  84.5  150.968  580
441  84.5  162.581  580
442  84.5  174.194  580
443  84.5  185.806  580
444  84.5  197.419  580
445  84.5  209.032  580
446  84.5  220.645  580
447  84.5  232.258  580
448  84.5  243.871  580
449  84.5  301.935  580
450  84.5  313.548  580
451  84.5  325.161  580
452  84.5  336.774  580
453  84.5  348.387  580
454  84.5  0  599
455  84.5  11.6129  599
456  84.5  23.2258  599
457  84.5  34.8387  599
458  84.5  46.4516  599
459  84.5  58.0645  599
460  84.5  127.742  599
461  84.5  139.355  599
462  84.5  150.968  599
463  84.5  162.581  599
464  84.5  174.194  599
465  84.5  185.806  599
466  84.5  197.419  599
467  84.5  209.032  599
468  84.5  220.645  599
469  84.5  232.258  599
470  84.5  243.871  599
471  84.5  301.935  599
472  84.5  313.548  599
473  84.5  325.161  599
474  84.5  336.774  599
475  84.5  348.387  599
476  95  0  574.5
477  95  11.6129  574.5
478  95  23.2258  574.5
479  95  34.8387  574.5
480  95  46.4516  574.5
481  95  58.0645  574.5
482  95  127.742  574.5
483  95  139.355  574.5
484  95  150.968  574.5
485  95  162.581  574.5
486  95  174.194  574.5
487  95  185.806  574.5
488  95  197.419  574.5
489  95  209.032  574.5
490  95  220.645  574.5
491  95  232.258  574.5
492  95  243.871  574.5
493  95  301.935  574.5
494  95  313.548  574.5
495  95  325.161  574.5
496  95  336.774  574.5
497  95  348.387  574.5
498  95  0  593.5
499  95  11.6129  593.5
500  95  23.2258  593.5
501  95  34.8387  593.5
502  95  46.4516  593.5
503  95  58.0645  593.5
504  95  127.742  593.5
505  95  139.355  593.5
506  95  150.968  593.5
507  95  162.581  593.5
508  95  174.194  593.5
509  95  185.806  593.5
510  95  197.419  593.5
511  95  209.032  593.5
512  95  220.645  593.5
513  95  232.258  593.5
514  95  243.871  593.5
515  95  301.935  593.5
516  95  313.548  593.5
517  95  325.161  593.5
518  95  336.774  593.5
519  95  348.387  593.5
520  105  0  580
521  105  11.6129  580
522  105  23.2258  580
523  105  34.8387  580
524  105  46.4516  580
525  105  58.0645  580
526  105  127.742  580
527  105  139.355  580
528  105  150.968  580
529  105  162.581  580
530  105  174.194  580
531  105  185.806  580
532  105  197.419  580
533  105  209.032  580
534  105  220.645  580
535  105  232.258  580
536  105  243.871  580
537  105  301.935  580
538  105  313.548  580
539  105  325.161  580
540  105  336.774  580
541  105  348.387  580
542  105  0  599
543  105  11.6129  599
544  105  23.2258  599
545  105  34.8387  599
546  105  46.4516  599
547  105  58.0645  599
548  105  127.742  599
549  105  139.355  599
550  105  150.968  599
551  105  162.581  599
552  105  174.194  599
553  105  185.806  599
554  105  197.419  599
555  105  209.032  599
556  105  220.645  599
557  105  232.258  599
558  105  243.871  599
559  105  301.935  599
560  105  313.548  599
561  105  325.161  599
562  105  336.774  599
563  105  348.387  599
546  115  0  574.5
547  115  11.6129  574.5
548  115  23.2258  574.5
549  115  34.8387  574.5
550  115  46.4516  574.5
551  115  58.0645  574.5
552  115  127.742  574.5
553  115  139.355  574.5
554  115  150.968  574.5
555  115  162.581  574.5
556  115  174.194  574.5
557  115  185.806  574.5
558  115  197.419  574.5
559  115  209.032  574.5
560  115  220.645  574.5
561  115  232.258  574.5
562  115  243.871  574.5
563  115  301.935  574.5
564  115  313.548  574.5
565  115  325.161  574.5
566  115  336.774  574.5
567  115  348.387  574.5
586  115  0  593.5
587  115  11.6129  593.5
588  115  23.2258  593.5
589  115  34.8387  593.5
590  115  46.4516  593.5
591  115  58.0645  593.5
592  115  127.742  593.5
593  115  139.355  593.5
594  115  150.968  593.5
595  115  162.581  593.5
596  115  174.194  593.5
597  115  185.806  593.5
598  115  197.419  593.5
599  115  209.032  593.5
600  115  220.645  593.5
601  115  232.258  593.5
602  115  243.871  593.5
603  115  301.935  593.5
604  115  313.548  593.5
605  115  325.161  593.5
606  115  336.774  593.5
607  115  348.387  593.5
608  125.71  0  250
609  125.71  21.1765  250
610  125.71  42.3529  250
611  125.71  63.5294  250
612  125.71  84.7059  250
613  125.71  105.882  250
614  125.71  127.059  250
615  125.71  148.235  250
616  125.71  169.412  250
617  125.71  190.588  250
618  125.71  211.765  250
619  125.71  232.941  250
620  125.71  254.118  250
621  125.71  275.294  250
622  125.71  296.471  250
623  125.71  317.647  250
624  125.71  338.824  250
625  125.71  0  260
626  125.71  21.1765  260
627  125.71  42.3529  260
628  125.71  63.5294  260
629  125.71  84.7059  260
630  125.71  105.882  260
631  125.71  127.059  260
632  125.71  148.235  260
633  125.71  169.412  260
634  125.71  190.588  260
635  125.71  211.765  260
636  125.71  232.941  260
637  125.71  254.118  260
638  125.71  275.294  260
639  125.71  296.471  260
640  125.71  317.647  260
641  125.71  338.824  260
642  137.13  0  244.5
643  137.13  21.1765  244.5
644  137.13  42.3529  244.5
645  137.13  63.5294  244.5
646  137.13  84.7059  244.5
647  137.13  105.882  244.5
648  137.13  127.059  244.5
649  137.13  148.235  244.5
650  137.13  169.412  244.5
651  137.13  190.588  244.5
652  137.13  211.765  244.5
653  137.13  232.941  244.5
654  137.13  254.118  244.5
655  137.13  275.294  244.5
656  137.13  296.471  244.5
657  137.13  317.647  244.5
658  137.13  338.824  244.5
659  137.13  0  254.5
660  137.13  21.1765  254.5
661  137.13  42.3529  254.5
662  137.13  63.5294  254.5
663  137.13  84.7059  254.5
664  137.13  105.882  254.5
665  137.13  127.059  254.5
666  137.13  148.235  254.5
667  137.13  169.412  254.5
668  137.13  190.588  254.5
669  137.13  211.765  254.5
670  137.13  232.941  254.5
671  137.13  254.118  254.5
672  137.13  275.294  254.5
673  137.13  296.471  254.5
674  137.13  317.647  254.5
675  137.13  338.824  254.5
676  148.55  0  250
677  148.55  24  250
678  148.55  48  250
679  148.55  72  250
680  148.55  96  250
681  148.55  120  250
682  148.55  144  250
683  148.55  168  250
684  148.55  192  250
685  148.55  216  250
686  148.55  240  250
687  148.55  264  250
688  148.55  288  250
689  148.55  312  250
690  148.55  336  250
691  148.55  0  260
692  148.55  24  260
693  148.55  48  260
694  148.55  72  260
695  148.55  96  260
696  148.55  120  260
697  148.55  144  260
698  148.55  168  260
699  148.55  192  260
700  148.55  216  260
701  148.55  240  260
702  148.55  264  260
703  148.55  288  260
704  148.55  312  260
705  148.55  336  260
706  159.97  0  244.5
707  159.97  24  244.5
708  159.97  48  244.5
709  159.97  72  244.5
710  159.97  96  244.5
711  159.97  120  244.5
712  159.97  144  244.5
713  159.97  168  244.5
714  159.97  192  244.5
715  159.97  216  244.5
716  159.97  240  244.5
717  159.97  264  244.5
718  159.97  288  244.5
719  159.97  312  244.5
720  159.97  336  244.5
721  159.97  0  254.5
722  159.97  24  254.5
723  159.97  48  254.5
724  159.97  72  254.5
725  159.97  96  254.5
726  159.97  120  254.5
727  159.97  144  254.5
728  159.97  168  254.5
729  159.97  192  254.5
730  159.97  216  254.5
731  159.97  240  254.5
732  159.97  264  254.5
733  159.97  288  254.5
734  159.97  312  254.5
735  159.97  336  254.5

