  49.0         .525E-02     .268E-01
  49.2         .474E-02     .245E-01
  49.4         .424E-02     .222E-01
  49.5         .377E-02     .199E-01
  49.6         .333E-02     .178E-01
  49.8         .294E-02     .159E-01
  49.9         .260E-02     .142E-01
  50.1         .233E-02     .128E-01
  50.2         .210E-02     .118E-01
  50.4         .194E-02     .110E-01
  50.5         .184E-02     .105E-01
  50.7         .179E-02     .103E-01
  50.9         .179E-02     .104E-01
  51.0         .182E-02     .108E-01
  51.1         .189E-02     .113E-01
  51.3         .198E-02     .120E-01
  51.4         .209E-02     .128E-01
  51.6         .221E-02     .136E-01
  51.8         .233E-02     .145E-01
  51.9         .245E-02     .154E-01
  52.0         .255E-02     .162E-01
  52.2         .264E-02     .170E-01
  52.4         .270E-02     .176E-01
  52.5         .275E-02     .181E-01
  52.6         .277E-02     .184E-01
  52.8         .276E-02     .186E-01
  52.9         .273E-02     .185E-01
  53.1         .268E-02     .184E-01
  53.2         .260E-02     .180E-01
  53.4         .250E-02     .175E-01
  53.5         .239E-02     .169E-01
  53.7         .226E-02     .162E-01
  53.9         .212E-02     .153E-01
  54.0         .198E-02     .145E-01
  54.1         .183E-02     .135E-01
  54.3         .169E-02     .126E-01
  54.4         .155E-02     .117E-01
  54.6         .141E-02     .108E-01
  54.8         .129E-02     .993E-02
  54.9         .118E-02     .918E-02
  55.0         .109E-02     .852E-02
  55.2         .101E-02     .798E-02
  55.4         .945E-03     .756E-02
  55.5         .899E-03     .727E-02
  55.6         .870E-03     .710E-02
  55.8         .857E-03     .706E-02
  55.9         .858E-03     .715E-02
  56.1         .872E-03     .733E-02
  56.2         .897E-03     .762E-02
  56.4         .930E-03     .797E-02
  56.5         .969E-03     .839E-02
  56.7         .101E-02     .883E-02
  56.9         .105E-02     .929E-02
  57.0         .109E-02     .974E-02
  57.1         .113E-02     .102E-01
  57.3         .116E-02     .105E-01
  57.4         .118E-02     .108E-01
  57.6         .119E-02     .110E-01
  57.8         .119E-02     .111E-01
  57.9         .118E-02     .111E-01
  58.0         .116E-02     .110E-01
  58.2         .112E-02     .108E-01
  58.3         .108E-02     .105E-01
  58.5         .103E-02     .101E-01
  58.6         .971E-03     .961E-02
  58.8         .907E-03     .906E-02
  58.9         .840E-03     .846E-02
  59.1         .771E-03     .784E-02
  59.2         .702E-03     .721E-02
  59.4         .636E-03     .659E-02
  59.5         .574E-03     .600E-02
  59.7         .518E-03     .546E-02
  59.8         .469E-03     .499E-02
  60.0         .427E-03     .459E-02
  60.1         .394E-03     .427E-02
  60.3         .369E-03     .404E-02
  60.4         .353E-03     .390E-02
  60.6         .345E-03     .385E-02
  60.8         .345E-03     .387E-02
  60.9         .350E-03     .397E-02
  61.0         .361E-03     .413E-02
  61.2         .376E-03     .434E-02
  61.3         .394E-03     .459E-02
  61.5         .413E-03     .485E-02
  61.6         .431E-03     .511E-02
  61.8         .449E-03     .537E-02
  61.9         .464E-03     .560E-02
  62.1         .477E-03     .580E-02
  62.2         .485E-03     .595E-02
  62.4         .489E-03     .606E-02
  62.5         .489E-03     .610E-02
  62.7         .484E-03     .609E-02
  62.8         .474E-03     .602E-02
  63.0         .461E-03     .590E-02
  63.1         .444E-03     .573E-02
  63.3         .423E-03     .552E-02
  63.4         .401E-03     .527E-02
  63.6         .377E-03     .500E-02
  63.8         .352E-03     .470E-02
  63.9         .327E-03     .440E-02
  64.0         .302E-03     .411E-02
  64.2         .279E-03     .382E-02
