5.0125	1.77E+000	1
5.0375	1.68E+000	1
5.0625	1.59E+000	1
5.0875	1.51E+000	1
5.1125	1.43E+000	1
5.1375	1.35E+000	1
5.1625	1.28E+000	1
5.1875	1.22E+000	1
5.2125	1.15E+000	1
5.2375	1.10E+000	1
5.2625	1.04E+000	1
5.2875	9.91E-001	1
5.3125	9.44E-001	1
5.3375	9.02E-001	1
5.3625	8.63E-001	1
5.3875	8.28E-001	1
5.4125	7.97E-001	1
5.4375	7.70E-001	1
5.4625	7.46E-001	1
5.4875	7.26E-001	1
5.5125	7.09E-001	1
5.5375	6.96E-001	1
5.5625	6.86E-001	1
5.5875	6.80E-001	1
5.6125	6.77E-001	1
5.6375	6.76E-001	1
5.6625	6.79E-001	1
5.6875	6.85E-001	1
5.7125	6.94E-001	1
5.7375	7.05E-001	1
5.7625	7.19E-001	1
5.7875	7.36E-001	1
5.8125	7.55E-001	1
5.8375	7.76E-001	1
5.8625	7.99E-001	1
5.8875	8.24E-001	1
5.9125	8.52E-001	1
5.9375	8.81E-001	1
5.9625	9.11E-001	1
5.9875	9.44E-001	1
6.0125	9.77E-001	1
6.0375	1.01E+000	1
6.0625	1.05E+000	1
6.0875	1.09E+000	1
6.1125	1.12E+000	1
6.1375	1.16E+000	1
6.1625	1.20E+000	1
6.1875	1.24E+000	1
6.2125	1.28E+000	1
6.2375	1.33E+000	1
6.2625	1.37E+000	1
6.2875	1.41E+000	1
6.3125	1.45E+000	1
6.3375	1.49E+000	1
6.3625	1.53E+000	1
6.3875	1.57E+000	1

