8.4142e+01	1.6689e+02	6.1432e+00
8.4034e+01	2.0342e+02	6.3723e+00
8.3925e+01	2.3755e+02	6.6055e+00
8.3817e+01	2.6779e+02	6.8429e+00
8.3709e+01	2.9080e+02	7.0844e+00
8.3601e+01	3.0671e+02	7.3301e+00
8.3493e+01	3.1474e+02	7.5800e+00
8.3384e+01	3.1155e+02	7.8339e+00
8.3276e+01	2.9910e+02	8.0921e+00
8.3168e+01	2.8114e+02	8.3544e+00
8.3060e+01	2.5558e+02	8.6208e+00
8.2952e+01	2.2542e+02	8.8913e+00
8.2844e+01	1.9359e+02	9.1660e+00
8.2736e+01	1.6024e+02	9.4449e+00
8.2628e+01	1.2871e+02	9.7278e+00
8.2520e+01	1.0048e+02	1.0015e+01
8.2412e+01	7.5252e+01	1.0306e+01
8.2304e+01	5.4185e+01	1.0601e+01
8.2196e+01	3.7552e+01	1.0901e+01
8.2088e+01	2.5031e+01	1.1204e+01
8.1980e+01	1.6113e+01	1.1512e+01
8.1872e+01	1.0168e+01	1.1824e+01
8.1764e+01	6.4164e+00	1.2140e+01
8.1656e+01	4.2489e+00	1.2460e+01
8.1548e+01	3.1655e+00	1.2784e+01
8.1440e+01	2.8572e+00	1.3112e+01
8.1333e+01	3.1632e+00	1.3444e+01
8.1225e+01	4.1912e+00	1.3781e+01
8.1117e+01	6.1129e+00	1.4121e+01
8.1009e+01	9.1942e+00	1.4466e+01
8.0901e+01	1.3627e+01	1.4815e+01
8.0794e+01	1.9858e+01	1.5167e+01
8.0686e+01	2.7734e+01	1.5524e+01
8.0578e+01	3.7352e+01	1.5885e+01
8.0471e+01	4.8528e+01	1.6250e+01
8.0363e+01	6.0661e+01	1.6619e+01
8.0255e+01	7.3351e+01	1.6992e+01
8.0148e+01	8.5967e+01	1.7369e+01
8.0040e+01	9.7677e+01	1.7750e+01
7.9932e+01	1.0787e+02	1.8135e+01
7.9825e+01	1.1618e+02	1.8525e+01
7.9717e+01	1.2202e+02	1.8918e+01
7.9610e+01	1.2466e+02	1.9315e+01
7.9502e+01	1.2443e+02	1.9717e+01
7.9395e+01	1.2158e+02	2.0122e+01
7.9288e+01	1.1595e+02	2.0531e+01
7.9180e+01	1.0841e+02	2.0945e+01
7.9073e+01	9.8878e+01	2.1362e+01
7.8965e+01	8.8477e+01	2.1784e+01
7.8858e+01	7.7478e+01	2.2209e+01
7.8751e+01	6.6565e+01	2.2639e+01
7.8643e+01	5.5897e+01	2.3072e+01
7.8536e+01	4.6300e+01	2.3510e+01
7.8429e+01	3.7678e+01	2.3951e+01
7.8322e+01	3.0282e+01	2.4397e+01
7.8214e+01	2.4166e+01	2.4846e+01
7.8107e+01	1.9257e+01	2.5299e+01
7.8000e+01	1.5387e+01	2.5757e+01
7.7893e+01	1.2630e+01	2.6218e+01
7.7786e+01	1.0583e+01	2.6683e+01
7.7679e+01	9.3400e+00	2.7153e+01
7.7572e+01	8.6846e+00	2.7626e+01
7.7465e+01	8.5207e+00	2.8103e+01
7.7358e+01	8.9328e+00	2.8584e+01
7.7251e+01	9.7910e+00	2.9069e+01
7.7144e+01	1.1163e+01	2.9558e+01
7.7037e+01	1.3043e+01	3.0051e+01
7.6930e+01	1.5484e+01	3.0548e+01
7.6823e+01	1.8378e+01	3.1049e+01
7.6716e+01	2.1856e+01	3.1554e+01
7.6610e+01	2.5733e+01	3.2062e+01
7.6503e+01	2.9862e+01	3.2575e+01
7.6396e+01	3.4145e+01	3.3091e+01
7.6289e+01	3.8444e+01	3.3612e+01
7.6183e+01	4.2828e+01	3.4136e+01
7.6076e+01	4.6607e+01	3.4664e+01
7.5970e+01	4.9803e+01	3.5196e+01
7.5863e+01	5.2437e+01	3.5732e+01
7.5756e+01	5.3967e+01	3.6272e+01
7.5650e+01	5.4999e+01	3.6815e+01
7.5543e+01	5.4926e+01	3.7363e+01
7.5437e+01	5.4238e+01	3.7914e+01
7.5330e+01	5.2431e+01	3.8469e+01
7.5224e+01	5.0152e+01	3.9028e+01
7.5118e+01	4.7135e+01	3.9591e+01
7.5011e+01	4.3915e+01	4.0158e+01
7.4905e+01	4.0147e+01	4.0728e+01
7.4799e+01	3.6535e+01	4.1302e+01
7.4693e+01	3.2806e+01	4.1881e+01
7.4586e+01	2.9141e+01	4.2463e+01
7.4480e+01	2.5782e+01	4.3048e+01
7.4374e+01	2.2661e+01	4.3638e+01
7.4268e+01	1.9935e+01	4.4231e+01
7.4162e+01	1.7498e+01	4.4828e+01
7.4056e+01	1.5495e+01	4.5429e+01
7.3950e+01	1.3875e+01	4.6034e+01
7.3844e+01	1.2558e+01	4.6642e+01
7.3738e+01	1.1554e+01	4.7255e+01
7.3632e+01	1.0893e+01	4.7871e+01
7.3526e+01	1.0470e+01	4.8490e+01
7.3420e+01	1.0356e+01	4.9114e+01
7.3314e+01	1.0441e+01	4.9741e+01
7.3209e+01	1.0756e+01	5.0372e+01
7.3103e+01	1.1296e+01	5.1007e+01
7.2997e+01	1.2068e+01	5.1645e+01
7.2891e+01	1.2992e+01	5.2287e+01
7.2786e+01	1.4100e+01	5.2933e+01
7.2680e+01	1.5369e+01	5.3583e+01
7.2575e+01	1.6730e+01	5.4236e+01
7.2469e+01	1.8159e+01	5.4893e+01
7.2364e+01	1.9649e+01	5.5553e+01
7.2258e+01	2.1074e+01	5.6218e+01
7.2153e+01	2.2418e+01	5.6886e+01
7.2047e+01	2.3713e+01	5.7557e+01
7.1942e+01	2.4807e+01	5.8232e+01
7.1837e+01	2.5683e+01	5.8911e+01
7.1731e+01	2.6325e+01	5.9594e+01
7.1626e+01	2.6721e+01	6.0280e+01
7.1521e+01	2.6817e+01	6.0970e+01
7.1416e+01	2.6654e+01	6.1663e+01
7.1311e+01	2.6236e+01	6.2360e+01
7.1205e+01	2.5514e+01	6.3061e+01
7.1100e+01	2.4648e+01	6.3765e+01
