5.0125	3.25E+000	1
5.0375	3.10E+000	1
5.0625	2.94E+000	1
5.0875	2.80E+000	1
5.1125	2.65E+000	1
5.1375	2.51E+000	1
5.1625	2.37E+000	1
5.1875	2.23E+000	1
5.2125	2.10E+000	1
5.2375	1.97E+000	1
5.2625	1.85E+000	1
5.2875	1.73E+000	1
5.3125	1.61E+000	1
5.3375	1.50E+000	1
5.3625	1.39E+000	1
5.3875	1.29E+000	1
5.4125	1.19E+000	1
5.4375	1.10E+000	1
5.4625	1.01E+000	1
5.4875	9.26E-001	1
5.5125	8.46E-001	1
5.5375	7.72E-001	1
5.5625	7.02E-001	1
5.5875	6.37E-001	1
5.6125	5.77E-001	1
5.6375	5.22E-001	1
5.6625	4.72E-001	1
5.6875	4.27E-001	1
5.7125	3.86E-001	1
5.7375	3.50E-001	1
5.7625	3.19E-001	1
5.7875	2.93E-001	1
5.8125	2.71E-001	1
5.8375	2.53E-001	1
5.8625	2.40E-001	1
5.8875	2.31E-001	1
5.9125	2.26E-001	1
5.9375	2.26E-001	1
5.9625	2.29E-001	1
5.9875	2.36E-001	1
6.0125	2.47E-001	1
6.0375	2.61E-001	1
6.0625	2.78E-001	1
6.0875	2.99E-001	1
6.1125	3.23E-001	1
6.1375	3.50E-001	1
6.1625	3.80E-001	1
6.1875	4.13E-001	1
6.2125	4.48E-001	1
6.2375	4.85E-001	1
6.2625	5.24E-001	1
6.2875	5.66E-001	1
6.3125	6.09E-001	1
6.3375	6.54E-001	1
6.3625	7.01E-001	1
6.3875	7.49E-001	1

