  36.1         .134         28.5    
  36.3         .133         28.7    
  36.4         .131         28.8    
  36.6         .129         28.6    
  36.8         .125         28.4    
  36.9         .122         27.9    
  37.0         .117         27.4    
  37.2         .112         26.6    
  37.4         .107         25.7    
  37.5         .101         24.7    
  37.6         .950E-01     23.6    
  37.8         .887E-01     22.4    
  37.9         .823E-01     21.1    
  38.1         .758E-01     19.7    
  38.2         .693E-01     18.3    
  38.4         .628E-01     16.8    
  38.5         .566E-01     15.4    
  38.7         .505E-01     14.0    
  38.9         .448E-01     12.5    
  39.0         .394E-01     11.2    
  39.1         .344E-01     9.93    
  39.3         .299E-01     8.75    
  39.4         .259E-01     7.69    
  39.6         .224E-01     6.75    
  39.8         .194E-01     5.95    
  39.9         .171E-01     5.30    
  40.0         .153E-01     4.81    
  40.2         .140E-01     4.49    
  40.4         .134E-01     4.34    
  40.5         .132E-01     4.35    
  40.6         .136E-01     4.53    
  40.8         .144E-01     4.88    
  40.9         .157E-01     5.37    
  41.1         .173E-01     6.01    
  41.2         .192E-01     6.78    
  41.4         .214E-01     7.67    
  41.5         .239E-01     8.65    
  41.7         .264E-01     9.71    
  41.9         .291E-01     10.8    
  42.0         .317E-01     12.0    
  42.1         .344E-01     13.2    
  42.3         .369E-01     14.3    
  42.4         .393E-01     15.5    
  42.6         .415E-01     16.6    
  42.8         .435E-01     17.6    
  42.9         .452E-01     18.5    
  43.0         .466E-01     19.4    
  43.2         .477E-01     20.1    
  43.4         .485E-01     20.7    
  43.5         .489E-01     21.1    
  43.6         .489E-01     21.4    
  43.8         .486E-01     21.6    
  43.9         .480E-01     21.6    
  44.1         .470E-01     21.4    
  44.2         .457E-01     21.1    
  44.4         .441E-01     20.6    
  44.5         .423E-01     20.0    
  44.7         .402E-01     19.3    
  44.9         .380E-01     18.4    
  45.0         .356E-01     17.5    
  45.1         .331E-01     16.5    
  45.3         .306E-01     15.4    
  45.4         .280E-01     14.3    
  45.6         .254E-01     13.1    
  45.8         .228E-01     11.9    
  45.9         .204E-01     10.8    
  46.0         .180E-01     9.66    
  46.2         .158E-01     8.57    
  46.4         .137E-01     7.55    
  46.5         .118E-01     6.59    
  46.6         .102E-01     5.73    
  46.8         .869E-02     4.96    
  46.9         .744E-02     4.29    
  47.1         .640E-02     3.74    
  47.2         .558E-02     3.30    
  47.4         .498E-02     2.98    
  47.5         .457E-02     2.77    
  47.7         .436E-02     2.67    
  47.9         .433E-02     2.68    
  48.0         .446E-02     2.80    
  48.1         .472E-02     3.00    
  48.3         .511E-02     3.28    
  48.4         .559E-02     3.63    
  48.6         .615E-02     4.04    
  48.8         .676E-02     4.50    
  48.9         .740E-02     4.98    
  49.0         .805E-02     5.48    
  49.2         .869E-02     5.98    
  49.4         .929E-02     6.47    
  49.5         .985E-02     6.93    
  49.6         .103E-01     7.37    
  49.8         .108E-01     7.75    
  49.9         .111E-01     8.09    
  50.1         .113E-01     8.36    
  50.2         .115E-01     8.56    
  50.4         .115E-01     8.69    
  50.5         .115E-01     8.75    
  50.7         .113E-01     8.74    
  50.9         .111E-01     8.64    
  51.0         .108E-01     8.48    
  51.1         .104E-01     8.25    
  51.3         .988E-02     7.95    
  51.4         .934E-02     7.60    
  51.6         .875E-02     7.19    
  51.8         .812E-02     6.75    
  51.9         .746E-02     6.27    
  52.0         .679E-02     5.76    
  52.2         .611E-02     5.24    
  52.4         .544E-02     4.72    
  52.5         .478E-02     4.19    
  52.6         .415E-02     3.68    
  52.8         .356E-02     3.19    
  52.9         .300E-02     2.72    
  53.1         .249E-02     2.28    
  53.2         .204E-02     1.88    
  53.4         .163E-02     1.53    
  53.5         .129E-02     1.21    
  53.7         .994E-03     .948    
  53.9         .758E-03     .730    
  54.0         .576E-03     .561    
  54.1         .445E-03     .437    
  54.3         .361E-03     .359    
  54.4         .321E-03     .322    
  54.6         .318E-03     .323    
  54.8         .349E-03     .358    
  54.9         .407E-03     .422    
  55.0         .487E-03     .509    
  55.2         .583E-03     .616    
  55.4         .690E-03     .736    
  55.5         .802E-03     .864    
  55.6         .915E-03     .995    
  55.8         .102E-02     1.13    
  55.9         .113E-02     1.25    
  56.1         .122E-02     1.36    
  56.2         .129E-02     1.47    
  56.4         .136E-02     1.55    
  56.5         .140E-02     1.62    
  56.7         .143E-02     1.67    
  56.9         .145E-02     1.70    
  57.0         .144E-02     1.71    
  57.1         .142E-02     1.71    
  57.3         .139E-02     1.68    
  57.4         .134E-02     1.64    
  57.6         .129E-02     1.59    
  57.8         .122E-02     1.53    
  57.9         .115E-02     1.45    
  58.0         .108E-02     1.37    
  58.2         .101E-02     1.29    
  58.3         .933E-03     1.21    
  58.5         .862E-03     1.13    
  58.6         .796E-03     1.05    
  58.8         .736E-03     .980    
  58.9         .683E-03     .918    
  59.1         .638E-03     .866    
  59.2         .602E-03     .824    
  59.4         .574E-03     .793    
  59.5         .555E-03     .773    
  59.7         .543E-03     .763    
  59.8         .538E-03     .764    
  60.0         .540E-03     .773    
  60.1         .546E-03     .789    
  60.3         .556E-03     .810    
  60.4         .568E-03     .835    
  60.6         .580E-03     .861    
  60.8         .592E-03     .887    
  60.9         .601E-03     .909    
  61.0         .608E-03     .927    
  61.2         .609E-03     .937    
  61.3         .605E-03     .940    
  61.5         .596E-03     .933    
  61.6         .579E-03     .915    
  61.8         .556E-03     .887    
  61.9         .527E-03     .847    
  62.1         .491E-03     .797    
  62.2         .450E-03     .737    
  62.4         .405E-03     .668    
  62.5         .356E-03     .593    
  62.7         .305E-03     .512    
  62.8         .254E-03     .429    
  63.0         .203E-03     .347    
  63.1         .156E-03     .268    
  63.3         .112E-03     .195    
  63.4         .754E-04     .132    
  63.6         .462E-04     .816E-01
  63.8         .264E-04     .470E-01
  63.9         .172E-04     .309E-01
  64.0         .199E-04     .361E-01
  64.2         .354E-04     .647E-01
  64.3         .643E-04     .119    
  64.5         .107E-03     .199    
  64.6         .164E-03     .307    
  64.8         .234E-03     .442    
  65.0         .318E-03     .605    
  65.1         .413E-03     .793    
  65.2         .520E-03     1.01    
  65.4         .636E-03     1.24    
  65.5         .761E-03     1.50    
  65.7         .891E-03     1.77    
  65.8         .103E-02     2.05    
  66.0         .116E-02     2.34    
  66.1         .130E-02     2.64    
  66.3         .143E-02     2.93    
  66.5         .156E-02     3.22    
  66.6         .168E-02     3.50    
  66.8         .179E-02     3.75    
  66.9         .189E-02     3.99    
  67.0         .197E-02     4.21    
  67.2         .204E-02     4.39    
  67.3         .210E-02     4.54    
  67.5         .213E-02     4.65    
  67.6         .215E-02     4.73    
  67.8         .215E-02     4.76    
  68.0         .213E-02     4.75    
  68.1         .209E-02     4.70    
  68.2         .203E-02     4.61    
  68.4         .196E-02     4.48    
  68.5         .187E-02     4.31    
  68.7         .177E-02     4.10    
  68.8         .165E-02     3.87    
  69.0         .153E-02     3.60    
  69.1         .139E-02     3.31    
  69.3         .126E-02     3.01    
  69.5         .112E-02     2.69    
  69.6         .976E-03     2.37    
  69.8         .837E-03     2.05    
  69.9         .704E-03     1.74    
  70.0         .578E-03     1.44    
  70.2         .461E-03     1.16    
  70.3         .356E-03     .899    
  70.5         .265E-03     .673    
  70.6         .188E-03     .483    
  70.8         .129E-03     .332    
  71.0         .864E-04     .225    
  71.1         .624E-04     .163    
  71.2         .569E-04     .150    
  71.4         .701E-04     .186    
  71.5         .102E-03     .272    
  71.7         .151E-03     .407    
  71.8         .217E-03     .588    
  72.0         .298E-03     .815    
  72.1         .393E-03     1.08    
  72.3         .501E-03     1.39    
  72.5         .619E-03     1.73    
  72.6         .744E-03     2.10    
  72.8         .876E-03     2.48    
  72.9         .101E-02     2.89    
  73.0         .115E-02     3.30    
  73.2         .128E-02     3.71    
  73.3         .141E-02     4.12    
  73.5         .154E-02     4.52    
  73.6         .166E-02     4.90    
  73.8         .176E-02     5.25    
  74.0         .186E-02     5.57    
  74.1         .194E-02     5.86    
  74.2         .201E-02     6.10    
  74.4         .206E-02     6.30    
  74.5         .209E-02     6.45    
  74.7         .211E-02     6.55    
  74.8         .211E-02     6.59    
  75.0         .209E-02     6.58    
  75.1         .206E-02     6.52    
  75.3         .201E-02     6.40    
  75.5         .194E-02     6.24    
  75.6         .186E-02     6.03    
  75.8         .177E-02     5.77    
  75.9         .167E-02     5.47    
  76.0         .156E-02     5.14    
  76.2         .144E-02     4.78    
  76.3         .131E-02     4.39    
  76.5         .119E-02     3.99    
  76.6         .106E-02     3.58    
  76.8         .928E-03     3.17    
  77.0         .803E-03     2.76    
  77.1         .682E-03     2.36    
  77.2         .567E-03     1.97    
  77.4         .461E-03     1.61    
  77.5         .364E-03     1.28    
  77.7         .277E-03     .984    
  77.8         .203E-03     .725    
  78.0         .141E-03     .508    
  78.1         .930E-04     .336    
  78.3         .584E-04     .213    
  78.5         .378E-04     .139    
  78.6         .310E-04     .114    
  78.8         .377E-04     .140    
  78.9         .573E-04     .214    
  79.0         .892E-04     .335    
  79.2         .132E-03     .501    
  79.3         .186E-03     .707    
  79.5         .248E-03     .950    
  79.6         .318E-03     1.23    
  79.8         .394E-03     1.53    
  80.0         .474E-03     1.85    
  80.1         .558E-03     2.19    
  80.2         .642E-03     2.54    
  80.4         .727E-03     2.89    
  80.5         .810E-03     3.24    
  80.7         .889E-03     3.58    
  80.8         .964E-03     3.91    
  81.0         .103E-02     4.21    
  81.1         .110E-02     4.49    
  81.3         .115E-02     4.74    
  81.5         .119E-02     4.96    
  81.6         .123E-02     5.14    
  81.8         .125E-02     5.27    
  81.9         .127E-02     5.37    
  82.0         .127E-02     5.42    
  82.2         .127E-02     5.42    
  82.3         .125E-02     5.38    
  82.5         .122E-02     5.30    
  82.6         .119E-02     5.18    
  82.8         .114E-02     5.01    
  83.0         .109E-02     4.81    
  83.1         .103E-02     4.57    
  83.2         .965E-03     4.31    
  83.4         .895E-03     4.02    
  83.5         .821E-03     3.70    
  83.7         .744E-03     3.38    
  83.8         .666E-03     3.04    
  84.0         .588E-03     2.70    
  84.1         .511E-03     2.36    
  84.3         .436E-03     2.03    
  84.5         .365E-03     1.71    
  84.6         .298E-03     1.40    
  84.8         .236E-03     1.12    
  84.9         .181E-03     .859    
  85.0         .132E-03     .629    
  85.2         .898E-04     .432    
  85.3         .557E-04     .269    
  85.5         .296E-04     .144    
  85.6         .117E-04     .574E-01
  85.8         .204E-05     .100E-01
  86.0         .419E-06     .207E-02
  86.1         .665E-05     .331E-01
  86.2         .204E-04     .102    
  86.4         .411E-04     .207    
  86.5         .683E-04     .346    
  86.7         .101E-03     .516    
  86.8         .139E-03     .713    
  87.0         .182E-03     .935    
  87.1         .227E-03     1.18    
  87.3         .275E-03     1.43    
  87.5         .325E-03     1.70    
  87.6         .376E-03     1.98    
  87.8         .426E-03     2.25    
  87.9         .475E-03     2.53    
  88.0         .522E-03     2.79    
  88.2         .567E-03     3.04    
  88.3         .607E-03     3.28    
  88.5         .644E-03     3.50    
  88.6         .676E-03     3.69    
  88.8         .703E-03     3.86    
  89.0         .725E-03     4.00    
  89.1         .740E-03     4.11    
  89.2         .749E-03     4.18    
  89.4         .753E-03     4.22    
  89.5         .750E-03     4.23    
  89.7         .741E-03     4.20    
  89.8         .726E-03     4.14    
  90.0         .705E-03     4.04    
  90.1         .680E-03     3.92    
  90.3         .650E-03     3.76    
  90.5         .615E-03     3.58    
  90.6         .577E-03     3.38    
  90.8         .536E-03     3.15    
  90.9         .493E-03     2.91    
  91.0         .448E-03     2.66    
  91.2         .402E-03     2.40    
  91.3         .356E-03     2.14    
  91.5         .310E-03     1.87    
  91.6         .266E-03     1.61    
  91.8         .223E-03     1.36    
  92.0         .183E-03     1.12    
  92.1         .146E-03     .900    
  92.2         .113E-03     .696    
  92.4         .829E-04     .516    
  92.5         .577E-04     .360    
  92.7         .371E-04     .233    
  92.8         .215E-04     .136    
  93.0         .110E-04     .695E-01
  93.1         .561E-05     .358E-01
  93.3         .547E-05     .351E-01
  93.5         .105E-04     .673E-01
  93.6         .204E-04     .132    
  93.8         .351E-04     .229    
  93.9         .544E-04     .355    
  94.0         .777E-04     .510    
  94.2         .105E-03     .692    
  94.3         .135E-03     .896    
  94.5         .168E-03     1.12    
  94.6         .204E-03     1.36    
  94.8         .241E-03     1.62    
  95.0         .279E-03     1.89    
  95.1         .318E-03     2.16    
  95.2         .357E-03     2.44    
  95.4         .396E-03     2.71    
  95.5         .433E-03     2.98    
  95.7         .469E-03     3.24    
  95.8         .502E-03     3.49    
  96.0         .533E-03     3.72    
  96.1         .561E-03     3.94    
  96.3         .585E-03     4.13    
  96.5         .606E-03     4.29    
  96.6         .623E-03     4.43    
  96.8         .635E-03     4.54    
  96.9         .643E-03     4.62    
  97.0         .647E-03     4.67    
  97.2         .646E-03     4.69    
  97.3         .641E-03     4.67    
  97.5         .632E-03     4.63    
  97.6         .618E-03     4.55    
  97.8         .601E-03     4.44    
  98.0         .579E-03     4.30    
  98.1         .555E-03     4.14    
  98.2         .527E-03     3.95    
  98.4         .497E-03     3.74    
  98.5         .464E-03     3.51    
  98.7         .430E-03     3.27    
  98.8         .395E-03     3.01    
  99.0         .358E-03     2.74    
  99.1         .321E-03     2.47    
  99.3         .285E-03     2.20    
  99.5         .249E-03     1.93    
  99.6         .214E-03     1.67    
  99.8         .180E-03     1.41    
  99.9         .148E-03     1.17    
  100.         .119E-03     .940    
  100.         .922E-04     .732    
  100.         .684E-04     .546    
  100.         .479E-04     .383    
  101.         .308E-04     .248    
  101.         .174E-04     .140    
  101.         .774E-05     .628E-01
  101.         .200E-05     .163E-01
  101.         .184E-06     .150E-02
  101.         .229E-05     .188E-01
  102.         .827E-05     .683E-01
  102.         .180E-04     .149    
  102.         .314E-04     .261    
  102.         .482E-04     .403    
  102.         .682E-04     .572    
  102.         .911E-04     .768    
  102.         .117E-03     .988    
  103.         .145E-03     1.23    
  103.         .175E-03     1.49    
  103.         .206E-03     1.77    
  103.         .239E-03     2.06    
  103.         .272E-03     2.35    
  103.         .306E-03     2.66    
  104.         .340E-03     2.97    
  104.         .374E-03     3.27    
  104.         .407E-03     3.58    
  104.         .439E-03     3.87    
  104.         .469E-03     4.16    
  104.         .498E-03     4.43    
  104.         .524E-03     4.68    
  105.         .548E-03     4.91    
  105.         .569E-03     5.13    
  105.         .588E-03     5.31    
  105.         .603E-03     5.47    
  105.         .615E-03     5.61    
  105.         .624E-03     5.71    
  105.         .629E-03     5.78    
  106.         .631E-03     5.83    
  106.         .630E-03     5.84    
  106.         .625E-03     5.81    
  106.         .617E-03     5.76    
  106.         .606E-03     5.68    
  106.         .591E-03     5.56    
  106.         .574E-03     5.42    
  107.         .554E-03     5.25    
  107.         .532E-03     5.06    
  107.         .507E-03     4.85    
  107.         .481E-03     4.61    
  107.         .453E-03     4.36    
  107.         .423E-03     4.09    
  108.         .393E-03     3.81    
  108.         .361E-03     3.52    
  108.         .330E-03     3.22    
  108.         .298E-03     2.93    
  108.         .267E-03     2.63    
  108.         .236E-03     2.33    
  108.         .206E-03     2.05    
  109.         .177E-03     1.77    
  109.         .150E-03     1.50    
  109.         .124E-03     1.25    
  109.         .101E-03     1.02    
  109.         .792E-04     .801    
  109.         .600E-04     .609    
  110.         .433E-04     .441    
  110.         .292E-04     .299    
  110.         .179E-04     .183    
  110.         .930E-05     .959E-01
  110.         .361E-05     .373E-01
  110.         .789E-06     .819E-02
  110.         .838E-06     .873E-02
  111.         .372E-05     .389E-01
  111.         .937E-05     .983E-01
  111.         .177E-04     .186    
  111.         .286E-04     .302    
  111.         .419E-04     .445    
  111.         .575E-04     .612    
  111.         .752E-04     .803    
  112.         .948E-04     1.02    
  112.         .116E-03     1.25    
  112.         .139E-03     1.50    
  112.         .163E-03     1.76    
  112.         .188E-03     2.04    
  112.         .213E-03     2.33    
  112.         .240E-03     2.62    
  113.         .266E-03     2.92    
  113.         .292E-03     3.23    
  113.         .319E-03     3.53    
  113.         .344E-03     3.82    
  113.         .369E-03     4.12    
  113.         .393E-03     4.40    
  114.         .416E-03     4.67    
  114.         .438E-03     4.93    
  114.         .457E-03     5.17    
  114.         .476E-03     5.39    
  114.         .492E-03     5.60    
  114.         .506E-03     5.78    
  114.         .519E-03     5.94    
  115.         .529E-03     6.08    
  115.         .537E-03     6.19    
  115.         .542E-03     6.27    
  115.         .545E-03     6.33    
  115.         .546E-03     6.36    
  115.         .545E-03     6.37    
  116.         .541E-03     6.34    
  116.         .535E-03     6.29    
  116.         .527E-03     6.22    
  116.         .517E-03     6.12    
  116.         .504E-03     5.99    
  116.         .490E-03     5.84    
  116.         .474E-03     5.67    
  117.         .457E-03     5.48    
  117.         .438E-03     5.27    
  117.         .418E-03     5.05    
  117.         .397E-03     4.81    
  117.         .375E-03     4.55    
  117.         .352E-03     4.29    
  117.         .328E-03     4.02    
  118.         .305E-03     3.74    
  118.         .281E-03     3.46    
  118.         .257E-03     3.17    
  118.         .233E-03     2.89    
  118.         .210E-03     2.61    
  118.         .187E-03     2.33    
  118.         .165E-03     2.06    
  119.         .144E-03     1.81    
  119.         .124E-03     1.56    
  119.         .105E-03     1.32    
  119.         .872E-04     1.10    
  119.         .710E-04     .901    
  119.         .562E-04     .716    
  120.         .430E-04     .550    
  120.         .315E-04     .404    
  120.         .218E-04     .280    
  120.         .138E-04     .178    
  120.         .764E-05     .988E-01
  120.         .330E-05     .428E-01
  120.         .792E-06     .103E-01
  121.         .109E-06     .143E-02
  121.         .123E-05     .161E-01
  121.         .411E-05     .540E-01
  121.         .872E-05     .115    
  121.         .150E-04     .198    
  121.         .228E-04     .302    
  122.         .322E-04     .427    
  122.         .429E-04     .572    
  122.         .550E-04     .735    
  122.         .683E-04     .915    
  122.         .827E-04     1.11    
  122.         .981E-04     1.32    
  122.         .114E-03     1.54    
  123.         .131E-03     1.78    
  123.         .149E-03     2.02    
  123.         .167E-03     2.27    
  123.         .185E-03     2.53    
  123.         .203E-03     2.79    
  123.         .222E-03     3.05    
  123.         .240E-03     3.32    
  124.         .259E-03     3.58    
  124.         .277E-03     3.84    
  124.         .294E-03     4.09    
  124.         .311E-03     4.34    
  124.         .327E-03     4.57    
  124.         .343E-03     4.80    
  124.         .357E-03     5.02    
  125.         .371E-03     5.23    
  125.         .383E-03     5.42    
  125.         .395E-03     5.60    
  125.         .405E-03     5.76    
  125.         .414E-03     5.90    
  125.         .422E-03     6.03    
  126.         .428E-03     6.14    
  126.         .433E-03     6.23    
  126.         .437E-03     6.30    
  126.         .439E-03     6.35    
  126.         .440E-03     6.38    
  126.         .440E-03     6.39    
  126.         .438E-03     6.38    
  127.         .435E-03     6.35    
  127.         .431E-03     6.30    
  127.         .425E-03     6.24    
  127.         .418E-03     6.15    
  127.         .410E-03     6.05    
  127.         .401E-03     5.93    
  128.         .391E-03     5.79    
  128.         .380E-03     5.64    
  128.         .368E-03     5.48    
  128.         .355E-03     5.30    
  128.         .341E-03     5.11    
  128.         .327E-03     4.91    
  128.         .312E-03     4.70    
  129.         .297E-03     4.49    
  129.         .282E-03     4.26    
  129.         .266E-03     4.03    
  129.         .250E-03     3.80    
  129.         .234E-03     3.56    
  129.         .217E-03     3.32    
  129.         .201E-03     3.08    
  130.         .185E-03     2.85    
  130.         .170E-03     2.61    
  130.         .154E-03     2.38    
  130.         .139E-03     2.15    
  130.         .125E-03     1.93    
  130.         .111E-03     1.72    
  130.         .974E-04     1.52    
  131.         .848E-04     1.32    
  131.         .728E-04     1.14    
  131.         .617E-04     .968    
  131.         .514E-04     .808    
  131.         .419E-04     .661    
  131.         .333E-04     .527    
  132.         .257E-04     .408    
  132.         .191E-04     .303    
  132.         .134E-04     .213    
  132.         .872E-05     .139    
  132.         .504E-05     .806E-01
  132.         .237E-05     .380E-01
  132.         .708E-06     .114E-01
  133.         .462E-07     .745E-03
  133.         .373E-06     .602E-02
  133.         .167E-05     .270E-01
  133.         .392E-05     .636E-01
  133.         .710E-05     .115    
  133.         .112E-04     .182    
  134.         .161E-04     .263    
  134.         .219E-04     .358    
  134.         .284E-04     .467    
  134.         .357E-04     .588    
  134.         .438E-04     .721    
  134.         .524E-04     .865    
  134.         .617E-04     1.02    
  135.         .715E-04     1.19    
  135.         .818E-04     1.36    
  135.         .925E-04     1.54    
  135.         .104E-03     1.73    
  135.         .115E-03     1.93    
  135.         .127E-03     2.13    
  135.         .139E-03     2.33    
  136.         .151E-03     2.54    
  136.         .163E-03     2.75    
  136.         .175E-03     2.97    
  136.         .188E-03     3.18    
  136.         .200E-03     3.39    
  136.         .212E-03     3.61    
  136.         .224E-03     3.82    
  137.         .236E-03     4.03    
  137.         .247E-03     4.23    
  137.         .258E-03     4.43    
  137.         .269E-03     4.62    
  137.         .279E-03     4.81    
  137.         .289E-03     4.99    
  138.         .299E-03     5.17    
  138.         .308E-03     5.33    
  138.         .316E-03     5.49    
  138.         .324E-03     5.64    
  138.         .331E-03     5.78    
  138.         .338E-03     5.91    
  138.         .344E-03     6.03    
  139.         .350E-03     6.13    
  139.         .354E-03     6.23    
  139.         .358E-03     6.31    
  139.         .362E-03     6.39    
  139.         .365E-03     6.45    
  139.         .367E-03     6.50    
  140.         .368E-03     6.54    
  140.         .369E-03     6.56    
  140.         .369E-03     6.57    
  140.         .368E-03     6.58    
  140.         .367E-03     6.57    
  140.         .365E-03     6.55    
  140.         .363E-03     6.51    
  141.         .359E-03     6.47    
  141.         .356E-03     6.41    
  141.         .351E-03     6.35    
  141.         .347E-03     6.27    
  141.         .341E-03     6.19    
  141.         .335E-03     6.09    
  141.         .329E-03     5.99    
  142.         .322E-03     5.87    
  142.         .315E-03     5.75    
  142.         .307E-03     5.62    
  142.         .299E-03     5.49    
  142.         .291E-03     5.35    
  142.         .283E-03     5.20    
  142.         .274E-03     5.04    
  143.         .265E-03     4.88    
  143.         .255E-03     4.72    
  143.         .246E-03     4.55    
  143.         .236E-03     4.38    
  143.         .226E-03     4.21    
  143.         .217E-03     4.03    
  144.         .207E-03     3.86    
  144.         .197E-03     3.68    
  144.         .187E-03     3.50    
  144.         .177E-03     3.32    
  144.         .167E-03     3.14    
  144.         .158E-03     2.97    
  144.         .148E-03     2.79    
  145.         .139E-03     2.62    
  145.         .129E-03     2.45    
  145.         .120E-03     2.28    
  145.         .112E-03     2.12    
  145.         .103E-03     1.96    
