  36.3         .213         .435E-04
  36.4         .210         .404E-04
  36.6         .207         .371E-04
  36.8         .203         .337E-04
  36.9         .200         .303E-04
  37.0         .197         .269E-04
  37.2         .194         .238E-04
  37.4         .191         .208E-04
  37.5         .188         .182E-04
  37.6         .185         .158E-04
  37.8         .182         .137E-04
  37.9         .180         .118E-04
  38.1         .177         .101E-04
  38.2         .174         .854E-05
  38.4         .172         .714E-05
  38.5         .169         .587E-05
  38.7         .167         .472E-05
  38.9         .164         .368E-05
  39.0         .162         .277E-05
  39.1         .159         .200E-05
  39.3         .157         .137E-05
  39.4         .155         .900E-06
  39.6         .152         .578E-06
  39.8         .150         .396E-06
  39.9         .148         .333E-06
  40.0         .146         .368E-06
  40.2         .144         .474E-06
  40.4         .142         .627E-06
  40.5         .140         .810E-06
  40.6         .138         .101E-05
  40.8         .136         .123E-05
  40.9         .134         .146E-05
  41.1         .132         .171E-05
  41.2         .130         .199E-05
  41.4         .129         .229E-05
  41.5         .127         .260E-05
  41.7         .125         .292E-05
  41.9         .123         .322E-05
  42.0         .122         .348E-05
  42.1         .120         .370E-05
  42.3         .118         .385E-05
  42.4         .117         .393E-05
  42.6         .115         .394E-05
  42.8         .114         .391E-05
  42.9         .112         .383E-05
  43.0         .111         .373E-05
  43.2         .109         .362E-05
  43.4         .108         .352E-05
  43.5         .106         .343E-05
  43.6         .105         .337E-05
  43.8         .104         .333E-05
  43.9         .102         .331E-05
  44.1         .101         .331E-05
  44.2         .998E-01     .330E-05
  44.4         .985E-01     .328E-05
  44.5         .973E-01     .323E-05
  44.7         .960E-01     .314E-05
  44.9         .948E-01     .300E-05
  45.0         .936E-01     .281E-05
  45.1         .924E-01     .259E-05
  45.3         .913E-01     .234E-05
  45.4         .902E-01     .208E-05
  45.6         .890E-01     .183E-05
  45.8         .879E-01     .160E-05
  45.9         .869E-01     .141E-05
  46.0         .858E-01     .125E-05
  46.2         .847E-01     .114E-05
  46.4         .837E-01     .107E-05
  46.5         .827E-01     .103E-05
  46.6         .817E-01     .102E-05
  46.8         .807E-01     .105E-05
  46.9         .797E-01     .109E-05
  47.1         .788E-01     .115E-05
  47.2         .778E-01     .121E-05
  47.4         .769E-01     .126E-05
  47.5         .760E-01     .131E-05
  47.7         .751E-01     .134E-05
  47.9         .742E-01     .135E-05
  48.0         .734E-01     .134E-05
  48.1         .725E-01     .132E-05
  48.3         .717E-01     .129E-05
  48.4         .708E-01     .125E-05
  48.6         .700E-01     .122E-05
  48.8         .692E-01     .121E-05
  48.9         .684E-01     .120E-05
  49.0         .676E-01     .122E-05
  49.2         .669E-01     .124E-05
  49.4         .661E-01     .128E-05
  49.5         .654E-01     .134E-05
  49.6         .646E-01     .141E-05
  49.8         .639E-01     .150E-05
  49.9         .632E-01     .160E-05
  50.1         .625E-01     .170E-05
  50.2         .618E-01     .179E-05
  50.4         .611E-01     .188E-05
  50.5         .604E-01     .194E-05
  50.7         .598E-01     .197E-05
  50.9         .591E-01     .197E-05
  51.0         .584E-01     .195E-05
  51.1         .578E-01     .190E-05
  51.3         .572E-01     .184E-05
  51.4         .566E-01     .177E-05
  51.6         .560E-01     .171E-05
  51.8         .554E-01     .166E-05
  51.9         .548E-01     .162E-05
  52.0         .542E-01     .159E-05
  52.2         .536E-01     .159E-05
  52.4         .530E-01     .160E-05
  52.5         .525E-01     .163E-05
  52.6         .519E-01     .168E-05
  52.8         .514E-01     .174E-05
  52.9         .508E-01     .181E-05
  53.1         .503E-01     .189E-05
  53.2         .498E-01     .195E-05
  53.4         .493E-01     .200E-05
  53.5         .488E-01     .203E-05
  53.7         .482E-01     .203E-05
  53.9         .478E-01     .200E-05
  54.0         .473E-01     .195E-05
  54.1         .468E-01     .188E-05
  54.3         .463E-01     .181E-05
  54.4         .458E-01     .174E-05
  54.6         .454E-01     .168E-05
  54.8         .449E-01     .163E-05
  54.9         .445E-01     .160E-05
  55.0         .440E-01     .158E-05
  55.2         .436E-01     .158E-05
  55.4         .431E-01     .160E-05
  55.5         .427E-01     .163E-05
  55.6         .423E-01     .168E-05
  55.8         .419E-01     .173E-05
  55.9         .415E-01     .180E-05
  56.1         .411E-01     .187E-05
  56.2         .407E-01     .193E-05
  56.4         .403E-01     .198E-05
  56.5         .399E-01     .200E-05
  56.7         .395E-01     .201E-05
  56.9         .391E-01     .199E-05
  57.0         .387E-01     .195E-05
  57.1         .384E-01     .189E-05
  57.3         .380E-01     .183E-05
  57.4         .376E-01     .177E-05
  57.6         .373E-01     .172E-05
  57.8         .369E-01     .168E-05
  57.9         .366E-01     .165E-05
  58.0         .362E-01     .164E-05
  58.2         .359E-01     .163E-05
  58.3         .356E-01     .164E-05
  58.5         .352E-01     .166E-05
  58.6         .349E-01     .169E-05
  58.8         .346E-01     .174E-05
  58.9         .343E-01     .178E-05
  59.1         .339E-01     .184E-05
  59.2         .336E-01     .188E-05
  59.4         .333E-01     .192E-05
  59.5         .330E-01     .194E-05
  59.7         .327E-01     .195E-05
  59.8         .324E-01     .193E-05
  60.0         .321E-01     .189E-05
  60.1         .318E-01     .184E-05
  60.3         .315E-01     .179E-05
  60.4         .313E-01     .173E-05
  60.6         .310E-01     .168E-05
  60.8         .307E-01     .164E-05
  60.9         .304E-01     .161E-05
  61.0         .302E-01     .159E-05
  61.2         .299E-01     .158E-05
